TSS,B2_log,B2,B3_log,B3,B4_log,B4,B5_log,B5,B6_log,B6,B7_log,B7,B8_log,B8,B8A_log,B8A,B11_log,B11,B12_log,B12,NDVI_trans,NDVI,NDWI1_trans,NDWI1,NDWI2_trans,NDWI2,NDWI3_trans,NDWI3,NDWI4_trans,NDWI4,NDWI5_trans,NDWI5,MNDWI1_trans,MNDWI1,MNDWI2_trans,MNDWI2,MNDWI3_trans,MNDWI3,MNDWI4_trans,MNDWI4,NDTI_trans,NDTI,WRI1_trans,WRI1,WRI2_trans,WRI2,AWEI1_trans,AWEI1,AWEI2_trans,AWEI2,AWEI3_trans,AWEI3,AWEI4_trans,AWEI4,SR_trans,SR,red/green_trans,red/green,red/blue_trans,red/blue,Laili,Liu,Budhiman,Guzman,TSS_class,PC1,PC2,PC3,PC4,PC5,PC6,PC7
9.8,0.057700001,8.376291681951145,0.049199998,8.147722327659931,0.018300001,3.838104617356776,0.0156,3.249007388150819,0.0097,2.547318026734988,0.0113,2.834498559252706,0.0061,2.0900250686161046,0.0077,2.3185859078976767,0.0097,3.19679424463812,0.0099,3.6566766817598175,-0.5000000205,47.68039809279956,0.7793851638,157.20293580728838,-0.2278481013,69.8908227817675,-0.2375,69.0315625,-0.225,99.68762155750105,-0.2405063291,115.92527568825008,0.6706281722,148.9317915149471,0.664974608,148.66423029819475,0.6683587028,150.27431992168022,0.6672325863,153.865290210135,-0.4577777401,70.7570881692817,4.272151835,11.529810840001556,4.218749938,8.628891846013893,0.129799992,104.50294315342025,0.128449992,98.57050828989355,0.129249992,101.96276062810492,0.128999992,100.86609529755746,0.3333333151,3.840533186089412,0.371951255,33.282733894944194,0.3171577241,16.441443536647235,9.682588822,0.006727434279,12.24236665,1.010848154,sangat baik,-1.7337326401656075,-2.776715087423748,1.4153021306145288,0.6555345667749743,0.4524719917998899,-1.9403176595417606,-0.1311437208984742
12.73,0.031399999,4.895495304531692,0.03565,6.216579203288575,0.016625,3.590710239621455,0.014575,3.1102020608698777,0.007325,2.205191190292143,0.007575,2.2792103173751546,0.006275,2.1169930009124682,0.0059,2.045409981376142,0.00615,2.447709753043757,0.00495,2.403338340879909,-0.4519650655,52.15056943311601,0.7006559332,149.3530016451951,0.01006036217,91.07062374218425,0.1180400891,100.6835189321275,0.01113585746,115.54541735957572,0.106639839,134.23449512115567,0.7057416268,152.1586047234787,0.7561576355,156.97507477428562,0.7266009852,155.50587912474307,0.7344497608,159.13353863229065,-0.3639406982,83.72301221140548,4.207243461,11.369765147279304,4.65701559,9.414499274813917,0.09951875,103.1587626929567,0.10761875,97.7215331289579,0.10281875,100.83061989194711,0.10431875,99.8254978293532,0.377443609,4.196573834323157,0.4663394109,41.89066977306505,0.5294586156,26.935826000760155,13.82408289,0.003909707385,11.79387869,0.9331400911,sangat baik,-1.8868889056483371,-0.6495692954041322,1.863660369379925,0.7409645107214377,0.27947061399788203,-1.2173772864411847,-0.2782145445138524
6.72,0.471500009,63.14258290970619,0.467999995,67.83501783082498,0.452300012,67.93905898005113,0.489899993,67.47863251762706,0.469900012,68.84069665263786,0.458700001,69.52871600121371,0.447699994,70.14167501299667,0.455300003,70.24833342487923,0.484200001,103.32090467016208,0.441199988,112.86168908205164,-0.005111131077,93.73515405415584,0.02216883395,81.70240963061809,-0.03916730035,86.68813108634124,0.007312415493,90.82598778926432,-0.04106199543,112.04005014707361,0.006975003793,128.97796197969325,-0.01701323889,85.73976403387638,0.02947647107,90.74197957153712,-0.01781786879,88.63914337805329,0.02814535509,103.77585514407278,-0.01705963586,131.65326890837883,0.9875523253,3.43091740839123,1.035324587,2.9224838869071084,-1.508275025,31.789002601547168,-1.218024938,43.69505869391781,-1.39002499,36.88700306258395,-1.336274973,39.087947390653675,0.9898297195,9.139509563703145,0.9664530274,87.49963311766118,0.9592789043,48.182550254168355,17.05464125,1.024510745,193917.23,1013281853.0,sangat baik,10.415288975421529,-1.209705058363782,-3.282662813123305,-0.8658924321098662,-9.664363556563558,1.1889428736916294,0.3666977331434238
17.18,0.103,14.37173124185326,0.089000002,13.820011288481368,0.053399999,9.022305799159655,0.0526,8.259541153414064,0.0427,7.301080385730309,0.045400001,7.917808519873576,0.036200002,6.7285097317955955,0.042100001,7.539281544295859,0.0284,7.1426759327549085,0.022399999,6.821672238862952,-0.1919642501,76.34645331517622,0.4217252261,121.5413785690625,0.1207430613,100.9241510322325,0.2354949277,111.1399359384925,0.1331058339,123.73635879970418,0.2136223308,139.87697687046014,0.5161839946,134.7388698005316,0.597845623,142.5457829350291,0.5439856504,139.10262540552856,0.5672913276,146.03224185052972,-0.2500000193,99.46675432019649,2.204334313,6.431157656489349,2.430034105,5.422552403248199,0.1552500075,105.63266608729444,0.1957500143,101.31331389232069,0.1717500103,103.78318215823514,0.1792500115,102.9847100361883,0.6779026719,6.621759206362125,0.5999999753,54.08013948796859,0.5184465922,26.391483560901108,11.6563712,0.04440652829,26.76225083,5.403193345,sangat baik,-0.8976081463400022,0.18381068589771224,0.6265897318150471,-0.25263823792824275,0.7697999030342035,-0.8322041794807402,0.15208594551506147
7.89,0.04865,7.178527107771932,0.048050001,7.983824975084848,0.028899999,5.403703628465214,0.030999999,5.334472657732446,0.02695,5.032239259846179,0.027450001,5.241990012034101,0.020400001,4.293690547507149,0.02575,5.05793339329418,0.02605,6.646803100291034,0.02265,6.884972408268673,-0.1724137525,78.16583826225165,0.4039444732,119.7684952504562,-0.1216361438,79.346342298205,-0.05226478392,85.522127611522,-0.1312427147,105.98392869711498,-0.04843915934,126.05530240362482,0.2968960959,114.58701929031999,0.3592645069,120.80039231571374,0.3111739843,118.19053260667474,0.3427800359,128.43582743631393,-0.248862924,99.623872351519,1.656619986,5.080649032153493,1.787456404,4.270708052263466,0.01126250375,99.24107920682002,0.03421250375,94.72986898700343,0.02061250375,97.30944445319003,0.02486250375,96.4755056093197,0.705882412,6.847600476547262,0.6014567825,54.2129962309022,0.5940390339,30.12814236148819,14.08354616,0.02243489311,15.50386308,1.676976784,sangat baik,-1.4207322919702303,-1.7380228769653292,-0.9979288779081614,-0.5320887462543284,-0.26857688856795553,-0.6728708373040774,0.001640698438376668
16.58,0.41534999,55.71114686923618,0.38714999,56.312290575725754,0.363550007,54.83085650078,0.414950013,57.32891885557828,0.420850009,61.77487671415278,0.424100012,64.37087249496066,0.422650009,66.2814104443971,0.412649989,63.77557948565343,0.34920001,74.8345949170695,0.298200011,76.6541428357799,0.07517171305,101.20633975497744,-0.0438380082,75.12099938214573,0.09516097324,98.64670564269099,0.1726433995,105.5445786404875,0.1018935936,121.64028860296784,0.1612359849,137.1140107469369,0.05153796428,92.03939847228592,0.1297876689,99.88480787229201,0.05537313773,95.21345791317766,0.1207985048,111.03768686190944,-0.03143730264,129.6666362141054,0.972598275,3.3940449496963487,1.041409414,2.9333911648841724,-0.9141626098,58.161576745984256,-0.5699126165,70.10881080960263,-0.7739126125,63.27720903999452,-0.7101626138,65.48576545000888,1.162563611,10.533748442297364,0.9390417574,84.99980194448048,0.8752859414,44.03063986538581,14.56467724,0.9210781466,26840.85339,14624427.0,sangat baik,8.284195484260241,-0.12532455153041572,-2.686872889430512,-0.8680768998006594,-5.443458151977517,0.9332217135675931,0.4551805829603805
15.15,1.172999978,155.98586675641687,1.064800024,152.89084386326994,0.982599974,146.26332810708706,1.040599942,142.05432681474187,0.961700022,139.686162582684,0.923900008,138.87639224509414,0.951200008,147.73227094882614,0.892400026,136.58455773910657,0.620299995,132.0393257438201,0.467500001,119.52084355852438,-0.01623744249,92.6997306130008,0.05634921339,85.11046692007123,0.2105631641,108.9203856840025,0.3409459392,120.52771223727999,0.2332417078,130.46102254983998,0.3077951041,144.8438471095644,0.2637825791,111.54399391419612,0.3898061824,123.58410242141005,0.2900868118,116.29639682055816,0.3544596856,129.35123776947745,-0.04014850546,128.4629666205986,1.302831686,4.208307143716603,1.443152171,3.653529950402784,-0.1656248723,91.3890712016967,0.8657750873,128.62011797923486,0.2545751113,107.33086526818829,0.4455751038,114.21336768504754,0.9680439987,8.963663939698554,0.922802359,83.51881422103605,0.837681153,42.17177328614849,-298.3377061,2.649568192,26257123973.0,1.00928e+20,sangat baik,21.714997481085476,0.8928855257533415,-1.0162885543950646,-0.6962892881895317,2.012312477535655,0.8066303900202908,0.4826940619269869
6.23,0.143399999,19.718657457560376,0.177699998,26.461517760081364,0.159799993,24.73737719713009,0.167400002,23.80573807971915,0.0955,14.907100160122821,0.100100003,16.071974410149696,0.079099998,13.339505089751434,0.0625,10.635275226442184,0.0044,2.078442750145127,0.0035,2.036198826884784,-0.3377982337,62.77502613401411,0.3839563923,117.7755236705765,0.8946107759,169.81772432449748,0.9152542352,171.65550828867998,0.9043583512,175.53012304515013,0.9053892193,176.36221831007273,0.9516749034,174.7590795098684,0.961368653,175.6789596746072,0.9564017655,176.14752188854877,0.9566172428,176.546253391683,-0.05303705327,126.68209279365263,4.041916157,10.962114773930216,4.085956406,8.390854516919726,0.6613249925,128.09726996207536,0.6673999925,120.53536105338975,0.6637999925,124.8593702947723,0.6649249925,123.4614816507915,0.4949937513,5.145391562886536,0.8992684007,81.37258303267178,1.11436537,55.84872948951711,20.55630425,0.1298407683,286.5094368,869.6769775,sangat baik,0.26144005933540093,5.511239361022705,3.4657553927348723,0.5697105553260564,4.0875453149352845,1.3017664837182465,-0.15602455899167839
18.4,0.050000001,7.357199283930423,0.060849998,9.808078100326934,0.0495,8.446283560502263,0.045850001,7.3454574262520875,0.034150001,6.069423918589472,0.036350001,6.568718965781807,0.02895,5.611266514169873,0.033399999,6.2189309292463,0.0266,6.762858444059175,0.0262,7.783831218394669,-0.2619502868,69.83349675096845,0.3552338386,114.91165527260198,0.04230423042,93.94113411314049,0.04986400725,94.61414324543125,0.04261106074,117.65914693801376,0.0495049505,131.22108086817232,0.3916523589,123.29481419465547,0.3980470855,124.3352165912772,0.3934520251,125.58108159994737,0.3962264013,132.62476772252762,-0.1028545374,119.79856682010757,1.986498614,5.894036431636435,2.000906582,4.653325409453684,0.056612492,101.25415938655311,0.059312492,95.7528164696368,0.057712492,98.89856417782502,0.058212492,97.88159017093096,0.5848484848,5.870663029785794,0.8134757868,73.54853654902203,0.9899999802,49.70114359556109,18.59594178,0.0328417676,24.53482414,4.485032253,sangat baik,-1.1974669702020817,-0.74776925291782,-0.5224712258285449,-0.403778181576159,-0.03053929748764072,0.7852274357765182,-0.16291298396395915
5.55,0.030400001,4.7631459071504025,0.035399999,6.180949108565611,0.0106,2.700829501726189,0.00965,2.4432593907638918,0.009,2.44648064336236,0.00945,2.558717821675936,0.00695,2.221012168341299,0.00665,2.1592332840934483,0.0068,2.5848660684061047,0.00635,2.757817871633822,-0.207977208,74.85627464261842,0.6717827549,146.47411476953218,0.01090909091,91.14618181826275,0.04511278195,94.19116541309874,0.01127819549,115.55497612561358,0.04363636364,130.91155924744152,0.6777251108,149.58397727893677,0.6958083759,151.47456306137025,0.6850299326,151.77179773492207,0.6883886182,155.52342643060717,-0.5391304248,59.51618895629143,3.345454473,9.244837236361853,3.458646541,7.266378327981377,0.093962496,102.91212128834812,0.096999996,97.28876688361899,0.095199996,100.50428253094965,0.095762496,99.46475357467945,0.6556603774,6.4422283020807125,0.2994350367,26.669457564897638,0.3486841991,17.99984908105021,11.42049113,0.005278165214,10.31225545,0.6998258132,sangat baik,-1.8972694363835632,-0.8853419492533506,1.5504342797828399,0.25810161182431574,0.22425934033564507,-2.0969333236437047,-0.4169551978356447
21.13,0.136500001,18.80544505390347,0.128900006,19.50655223018407,0.1206,18.947614757905317,0.128600001,18.55144848234759,0.119000003,18.292355605506973,0.121399999,19.247179062723887,0.110600002,18.19373351950677,0.116700001,18.860906054577246,0.113200001,25.036300055652518,0.109399997,28.850042572171105,-0.04325258613,90.18567973371798,0.07640919995,87.11060806953239,-0.01161751101,89.14075108233475,0.005454568207,90.66059293462817,-0.01181817733,114.00393018160574,0.005361952564,128.8928862634037,0.06484925463,93.26266311580464,0.08182966326,95.513692576109,0.06588336048,96.157528960675,0.08054526409,107.88277781619955,-0.03326655631,129.41387926803424,1.114834686,3.7447597115362,1.134090942,3.099526239757294,-0.2761499833,86.48287565671991,-0.2504999563,83.12644147215171,-0.2656999723,85.04569924566589,-0.2609499673,84.42523140691799,0.9170812769,8.552313234428643,0.9356089557,84.68674002866967,0.883516477,44.43748878561701,16.86141948,0.1686967707,119.6207879,133.7705725,baik,1.0287451470887485,-1.1080451875584558,-2.805023693908621,-0.8126032188750019,-2.2109906262548265,0.9396142262198254,0.4278442776299088
15.9,0.088200003,12.412956640109172,0.086900003,13.52071983249468,0.037799999,6.718216253737889,0.032600001,5.5511446589618725,0.024499999,4.679308273988576,0.0263,5.070558593658953,0.0217,4.494023604749094,0.022,4.488816879707649,0.0208,5.539002091595144,0.019300001,6.036753784307187,-0.270588223,69.02964349783805,0.6003683352,139.3535257761336,0.02117647059,92.06023529427475,0.05853655955,95.38621721393875,0.02195121898,116.27172718966507,0.05647056471,131.5884620199041,0.6137418863,143.70412534488514,0.6365348348,146.07209732695188,0.6224105509,146.14706963149973,0.6276694533,150.76446940721974,-0.3937450137,79.60480384639422,2.934117694,8.230597074727315,3.041463389,6.518562062011692,0.201775012,107.69790508812136,0.2119000053,101.97150514219116,0.2059000093,105.24594372682311,0.207775008,104.18736584817846,0.5740740893,5.7836964190703135,0.4349827123,39.03102654426497,0.4285714027,21.948805030520912,10.57322167,0.02116907915,18.90444137,2.565137643,sangat baik,-1.2489148430131474,-0.7997414108460467,1.112862763913864,0.06330320687251216,0.98085599191359,-1.519750534916305,-0.16715097598688225
13.2,0.0876,12.333546445811818,0.096900001,14.945917635581242,0.063500002,10.51405652486661,0.070299998,10.656471900011143,0.0581,9.519502819928125,0.057399999,9.706656249257236,0.045699999,8.192482737005067,0.051600002,8.981043530479473,0.032400001,7.98671500753292,0.0251,7.505311587088022,-0.163003689,79.04154629962272,0.3590462973,115.29178790647404,0.1702944686,105.335465067115,0.290960442,116.07775334905,0.1878530817,127.41293162382533,0.2637643918,142.52157468553,0.4988398995,133.1450034095355,0.5885245935,141.69622103019375,0.5286885203,137.72857482822656,0.5552977563,145.09222743386843,-0.2082294163,105.23840328446022,2.053777247,6.059926512689632,2.265536798,5.1276848821293,0.1574749975,105.73143310889569,0.2067500043,101.76161737228317,0.1775500003,104.0316156199812,0.1866750015,103.29775853656126,0.719685001,6.959009453916691,0.6553147714,59.12469421414191,0.7248858676,36.59611669435141,15.03391694,0.06104715704,33.51651111,8.752293518,sangat baik,-0.7019710677098052,0.5661481048927519,0.5311271312315913,-0.32665753820194576,0.8152084156101251,-0.24046910523709053,-0.10216921500169453
18.2,0.0119,2.3146770263093965,0.023399999,4.470711402814194,0.0252,4.857220999364509,0.021199999,4.007358309095155,0.0081,2.3168325790261237,0.0113,2.834498559252706,0.0085,2.459870997251949,0.0077,2.3185859078976767,0.0081,2.8591786991308012,0.0086,3.327517117488326,-0.4955489614,48.0946172134977,0.4670846228,126.06407331679031,0.02409638554,92.3201807226985,-0.005847953216,89.6543859649456,0.02339181287,116.3684708354081,-0.006024096386,128.29236208121165,0.4857142694,131.93880034408772,0.4624999832,130.20975293323067,0.4781249837,133.18675187179767,0.469841253,138.3944438387968,0.03703705838,139.12807431830763,2.927710783,8.2147994442212,2.842105205,6.161205126491493,0.036799996,100.37468522244147,0.033424996,94.69777418829702,0.035424996,97.94391429309565,0.034799996,96.89448490038006,0.3373015873,3.8725634919780774,1.076923123,97.57419692609214,2.117647059,105.44259454216193,25.10555582,0.006727434279,14.2769555,1.405367995,sangat baik,-1.8828751780849275,-1.013023098531623,0.03881095393801836,0.01582449877402831,-0.1860567324509077,3.8994384330905576,-1.6698111000802687
17.15,0.033599999,5.1866645611090405,0.021,4.128664004183719,0.0119,2.89283696384467,0.0099,2.477114348637292,0.0112,2.763398133962048,0.0124,2.998476295109164,0.0096,2.6293837145433776,0.0101,2.682820476593057,0.0065,2.5215631536234824,0.0054,2.5172781900508094,-0.1069767442,84.25545860432774,0.3725490196,116.63811734798175,0.1925465839,107.3164596316975,0.28,115.102,0.2066666667,128.67636527784168,0.2608695652,142.36889543883197,0.5272727273,135.75788856555613,0.5909090909,141.91355519410976,0.5492424242,139.5748102550668,0.5672727273,146.03078402368922,-0.2765957447,95.79189257690892,2.043478261,6.034532126000685,2.193333333,4.998257494356045,0.037725,100.41574603172567,0.04515,95.17562554050498,0.04075,98.17200247558073,0.042125,97.20331784391614,0.8067226891,7.661542857165918,0.5666666667,51.04023495441243,0.3541666772,18.270856996400973,11.34104168,0.007631242294,10.61533152,0.7446489995,sangat baik,-1.8976471049983896,0.6197803289993483,0.6426607881715086,-0.3457670003160004,-0.14248392452292943,-1.2704991209550651,0.3870117542491512
11.5,0.0385,5.835178037653708,0.02925,5.304452426887819,0.00655,2.1026524082032307,0.0053,1.8541831237667263,0.0018,1.409296128672472,0.0058,2.0146098799704153,0.0025,1.535256175662338,0.0035,1.681175412680762,0.00425,2.0467912927538157,0.004,2.1627986592968957,-0.4475138122,52.564806626221504,0.842519685,163.49795267711264,-0.2592592593,67.0944444408175,-0.2307692308,69.63076922803,-0.2692307692,96.71728696415744,-0.2222222222,116.8896179628575,0.7462686567,155.88290803893418,0.7593984962,157.27046186533582,0.7518796992,157.77651625328207,0.7537313433,160.64476202628038,-0.6340782123,46.39678775005294,5.303703704,14.073326002668226,5.507692308,10.939368828515613,0.0876875,102.63357501826161,0.089375,96.97801094279541,0.088375,100.2119445471457,0.0886875,99.16646133617883,0.3816793893,4.230763358591726,0.2239316239,19.783757449617713,0.1701298701,9.173614740206432,7.63344273,0.002721408916,9.422419568,0.5767585468,sangat baik,-1.9795882751697373,-2.876454975116069,2.019499195954722,1.199987506905919,0.17698620142857138,-2.6931181696927244,-0.28142260099251254
18.4,0.0942,13.207054215543865,0.139200002,20.9745056908748,0.130600005,20.42459597423002,0.1219,17.644135475920628,0.058899999,9.634745399729152,0.061999999,10.392381326475153,0.0451,8.100021408948578,0.035100002,6.476930870698737,0.0044,2.078442750145127,0.0038,2.112158726332051,-0.4866249435,48.92509345849576,0.5105805805,130.4009682878202,0.8222222222,163.37333333135498,0.8445807771,165.3638036813275,0.8323108384,170.6917441630979,0.8343434343,172.61511410187268,0.9387186638,173.56844288494966,0.9468531476,174.355949119038,0.9426573435,174.91294188168968,0.9428969367,175.47090350528129,-0.03187545136,129.60609505778115,5.450505192,14.435296953282661,5.517382556,10.956738957297036,0.515825008,121.63854425450208,0.519875008,114.5229952300789,0.517475008,118.591769412827,0.518225008,117.27639451229562,0.3453292364,3.9373594644519097,0.9382184132,84.92471525577845,1.386411943,69.29643931749592,23.7439517,0.0677793702,149.4772712,215.6542489,sangat baik,-0.4855483452198203,4.98961713969268,3.368207279253943,1.237430808265746,3.0925040607776095,1.9780098271587288,-0.5946308182350549
5.65,0.033199999,5.133724696276796,0.0231,4.427955602690217,0.0134,3.1143840355198398,0.0143,3.0729616072091375,0.0149,3.296395731788796,0.016000001,3.5351308524373324,0.0143,3.3536653247885733,0.0155,3.5023482561576613,0.0125,3.787621449275928,0.0112,3.985836246031308,0.03249097473,97.23443610228097,0.2352941176,102.9527055141137,0.0671641791,96.1542910443775,0.1215686275,100.9976470631875,0.07058823529,119.53796502987451,0.1156716418,134.71085140716917,0.297752809,114.66574846061934,0.3469387755,119.67696792931169,0.3090379009,117.99866088892455,0.3342696629,127.76881399127234,-0.2657534247,97.29002907731366,1.361940299,4.354052266116935,1.431372549,3.6324145412681066,0.00445,98.93867303643954,0.013225,93.8745253942501,0.008025,96.7702785009463,0.00965,95.83412407401049,1.067164179,9.763722386986698,0.5800865801,52.26409353005322,0.40361447,20.715142773926356,12.09063258,0.01078481921,10.97611958,0.7999469923,sangat baik,-1.7918880991059938,-0.40667800537907156,-1.0377646006662868,-0.6848267569155284,-0.36378358981307884,-1.1282423712800822,0.32663094981433133
13.4,0.049800001,7.3307293515143,0.034499999,6.052681280634255,0.0207,4.192579784339,0.022600001,4.196946344025859,0.020199999,4.059878633271003,0.0199,4.116506312312287,0.022500001,4.617305735063512,0.0184,3.942465026664579,0.0154,4.399549625507944,0.0116,4.087116111960998,0.04166668885,98.08833539886949,0.2105262807,100.48315402071368,0.1873351138,106.852508506045,0.3196481138,118.631673331045,0.2082111669,128.78008679244485,0.2875989634,143.77866014870006,0.3827655187,122.47814224750192,0.496746193,133.3311114946513,0.4143166901,127.45523085546441,0.4589178248,137.53830351740945,-0.2499999864,99.46675886615074,1.456464315,4.587121756035282,1.618768252,3.968328286117094,0.02842499575,100.00292003221489,0.05407499575,95.53936283966392,0.03887499575,98.09168961355577,0.04362499575,97.26655987119203,1.08695657,9.923478650178039,0.6000000174,54.080143327370855,0.4156626423,21.310703759169467,11.58761103,0.01449992115,12.91486294,1.133603715,sangat baik,-1.6216755610784994,0.7288686662614924,-0.2105669069806517,-0.6189700000592113,-0.14270843162237193,-1.0428088832416291,0.36269090613135524
16.4,0.0546,7.966007597151581,0.054375,8.885262623304849,0.01785,3.7716403481561773,0.014575,3.1102020608698777,0.0108,2.705776772034832,0.0116,2.879219759940831,0.0104,2.7526656907553257,0.009925,2.6562617059590186,0.0109,3.4500059037686093,0.009125,3.4604469415210435,-0.2637168142,69.6691022979006,0.6788884601,147.1826104269919,-0.0234741784,88.08521126794,0.06530089629,95.98841229221725,-0.02560819462,113.07785618062965,0.05985915493,131.76718339898702,0.6660283416,148.50908192097032,0.7125984252,153.00488610836712,0.6846456693,151.73728163904332,0.6932209881,155.90217078114438,-0.5057113188,64.13387064337456,3.39084507,9.356757611072542,3.699103713,7.697406723132556,0.141325,105.01453678489302,0.15330625,99.58352257083791,0.14620625,102.6890553067508,0.148425,101.68508220853413,0.5826330532,5.852780952083712,0.3282758621,29.299660193056827,0.3269230769,16.924160997022085,9.975048583,0.006970942611,12.12022807,0.9893569788,sangat baik,-1.7100725997776676,-0.9568055556929828,1.5681416379340778,0.32440176333421805,0.576766584534721,-2.0535419028616864,-0.2843864785819235
13.9,0.108599998,15.11288908480537,0.121299997,18.423400400529893,0.239199996,36.46460263422989,0.269199997,37.5914762486686,0.278600007,41.283279590679776,0.278100014,42.60655512488118,0.234500006,37.28703020174213,0.244800001,38.30192615869315,0.388900012,83.21168106198928,0.398299992,101.99942447389108,-0.00992187034,93.28746280974441,-0.3181562902,47.76927199007669,-0.247674048,68.1258178768,-0.2588495362,67.130920039795,-0.2439949534,98.41200803769433,-0.2627526167,114.75195966559245,-0.5245002161,39.10334788304258,-0.5331023881,39.46593037369174,-0.5150115871,43.979177017776934,-0.542924324,59.01739931509651,0.3270457733,179.2,0.5782803699,2.4217685177753028,0.5696902562,2.0878170867335744,-2.198500095,1.1500000000000057,-2.26194996,1.1500000000000057,-2.22435004,1.1500000000000057,-2.236100015,1.1500000000000057,0.980351212,9.063002842568185,1.971970337,179.2,2.202578273,109.64088422695782,36.04522011,0.5195206176,1680.662407,38556.07661,sangat baik,5.071664954148588,-2.926532156938638,-7.083620376110688,-1.0713611467896267,-15.572778360780536,6.803839580331785,0.886541074739765
15.3,0.089550003,12.591628683918,0.104099996,15.97205954643305,0.117399998,18.474980709602193,0.121799998,17.63059322193161,0.114749998,17.68012791476328,0.122400001,19.39625002982564,0.125850007,20.543796961559387,0.117250003,18.944376780098747,0.128000006,28.1592449066438,0.098700002,26.140807424550232,0.03473796023,97.44354237050183,-0.09458582612,70.06103592885246,-0.00846956427,89.42099704086324,0.1209085011,100.9388793104275,-0.009574700128,114.15459176997527,0.1069529392,134.25100868458534,-0.1029728987,77.84034858656257,0.02662718961,90.48228283046687,-0.1178501491,79.65383622499532,0.02326580764,103.39341318120367,0.06004515738,142.3072161363711,0.8725624686,3.147384943511059,0.9864172127,2.8348156053572158,-0.4790625583,77.47561239792284,-0.2812875313,81.87169696673799,-0.3984875473,79.35795203677158,-0.3618625423,80.17060880506625,1.071976228,9.802563321694063,1.127761792,102.21054137745153,1.310999375,65.5686719699296,22.67277613,0.1705852219,111.388597,114.8136169,sangat baik,0.8736941618949493,-0.7183235401494528,-3.6198473256681765,-0.9047433178025626,-2.994581185620771,2.4016986121309496,0.13809943175194228
15.23,0.093900003,13.167349713968667,0.088399999,13.734498975634372,0.069300003,11.370705349708649,0.077299997,11.60441058504652,0.0638,10.340607227390953,0.061099999,10.258217724410779,0.052099999,9.178738546700654,0.057599999,9.891629496924713,0.052999999,12.33351473392022,0.048300002,13.379544317409348,-0.141680426,81.02590621303641,0.258362993,105.25285695346403,-0.008563273236,89.4126546001651,0.03784857532,93.544469417863,-0.008964143337,114.19559394991268,0.03615601401,130.5170298664602,0.2503536103,110.30991500073031,0.293343063,114.79200585484253,0.2589612271,113.50056993366408,0.2835926278,123.79692418496839,-0.1211160162,117.27528878167598,1.500475785,4.695641593612396,1.570717136,3.8821948793135608,-0.017174997,97.97874218469367,0.01454998275,93.9285249322238,-0.00425000525,96.24449793111626,0.001624991,95.49577788998474,0.7518037048,7.218258783501858,0.7839366944,70.8546539230443,0.7380191777,37.24531782692978,15.12519268,0.06644769627,38.14033627,11.54548937,sangat baik,-0.4636205233097319,-0.9864316562525052,-1.3960469737042807,-0.6194872550387458,-0.43138872296214753,0.17880733856760297,0.2632867914218269
18.63,0.151299998,20.76421965564756,0.167799994,25.05057108275721,0.1039,16.48105735992176,0.088100001,13.06694530685674,0.0504,8.410291602829217,0.052549999,8.983663504799216,0.043949999,7.9228034140414305,0.041549999,7.45581081877436,0.032749999,8.060567986093217,0.027249999,8.049690613260438,-0.405478535,56.476643150721166,0.5848878352,137.80999607477406,0.1460234719,103.1747395858975,0.2345505684,111.05586435180999,0.1573033752,125.36135414338115,0.2177314268,140.09369924059789,0.6733981536,149.1863438701832,0.7205844657,153.7327709175797,0.6923865668,152.4326006047041,0.700822737,156.497969428528,-0.2351858499,101.51370072108847,3.542372895,9.730382372013576,3.816011259,7.9069678333889915,0.439149983,118.23494969881796,0.476274983,112.74608062070644,0.454274983,115.88469560870189,0.461149983,114.87002750237389,0.4230028778,4.564310028359431,0.6191895335,55.830173535567425,0.6867151446,34.709275036441035,13.48586931,0.05415507808,82.45240732,60.25693604,sangat baik,-0.2788445000595141,0.28313105429324187,1.622640359512996,0.3876868570011382,2.6860305303741114,-0.42888256564207383,-0.1341586671884029
12.7,0.109399997,15.2187686821202,0.143299997,21.55883619440749,0.166500002,25.726955446561615,0.177100003,25.119310580626912,0.115800001,17.831384421982435,0.125599995,19.87327527607496,0.0973,16.144170356778194,0.088399999,14.565973128515422,0.0283,7.1215749611607,0.0253,7.555951520052865,-0.2623199449,69.79909607245557,0.1911886848,98.55504099952324,0.5493630573,139.0820461761325,0.5872756933,142.45721859603248,0.5628058728,152.59303286147394,0.5732484076,158.84441295066893,0.6701631644,148.88905879815223,0.6998813707,151.84579471777394,0.6820877761,151.50752124574336,0.6876456822,155.46519769012713,0.07488704027,144.35799184602013,2.466560502,7.077733275043917,2.526916794,5.596218214961233,0.357849988,114.62605331620645,0.378099988,108.74496862844107,0.366099988,112.10785819220777,0.369849988,111.0206854131848,0.5843843774,5.866916940496054,1.161898154,105.32368213548939,1.521937903,75.99571056410804,26.06166847,0.176665169,332.6395484,1197.607125,sangat baik,0.5299652103811593,3.054925480191227,1.5380166634215924,-0.16741697498025981,2.07567756292203,2.9380470330907063,-0.1899803646270942
